Agent_name,User,Timestamp,Decoder_name,Description,Full_log,Activity,Action
host-accesible_6455de9d1a402bfa9bc4952bb819cb5215d3b19e,irene,2025-03-23 18:46:12.310,auditd,0,"type=SYSCALL msg=audit(1742755571.048:5123): arch=c000003e syscall=59 success=yes exit=0 a0=565161b614e0 a1=565161cad180 a2=565161c9e370 a3=0 items=2 ppid=17646 pid=21415 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=7 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene""",command,Command executed
host-accesible_6455de9d1a402bfa9bc4952bb819cb5215d3b19e,irene,2025-03-23 18:46:12.332,auditd,0,"type=SYSCALL msg=audit(1742755571.076:5130): arch=c000003e syscall=59 success=yes exit=0 a0=565161b614e0 a1=565161c48700 a2=565161c9e370 a3=8 items=2 ppid=17646 pid=21422 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=7 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene"" type=EXECVE msg=audit(1742755571.076:5130): argc=2 a0=""nc"" a1=""10.10.100.2"" type=CWD msg=audit(1742755571.076:5130): cwd=""/home/irene"" type=PATH msg=audit(1742755571.076:5130): item=0 name=""/bin/nc"" inode=131172 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PATH msg=audit(1742755571.076:5130): item=1 name=""/lib64/ld-linux-x86-64.so.2"" inode=656855 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1742755571.076:5130): proctitle=6E630031302E31302E3130302E32",command,Command executed
host-accesible_6455de9d1a402bfa9bc4952bb819cb5215d3b19e,irene,2025-03-23 18:46:12.419,auditd,0,"type=SYSCALL msg=audit(1742755571.156:5152): arch=c000003e syscall=59 success=yes exit=0 a0=565161b614e0 a1=565161c69000 a2=565161c9e370 a3=0 items=2 ppid=17646 pid=21436 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=7 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene"" type=EXECVE msg=audit(1742755571.156:5152): argc=3 a0=""nc"" a1=""-p"" a2=""1337"" type=CWD msg=audit(1742755571.156:5152): cwd=""/home/irene"" type=PATH msg=audit(1742755571.156:5152): item=0 name=""/bin/nc"" inode=131172 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PATH msg=audit(1742755571.156:5152): item=1 name=""/lib64/ld-linux-x86-64.so.2"" inode=656855 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1742755571.156:5152): proctitle=6E63002D700031333337",command,Command executed
host-accesible_6455de9d1a402bfa9bc4952bb819cb5215d3b19e,irene,2025-03-23 18:46:12.419,auditd,0,"type=SYSCALL msg=audit(1742755571.152:5150): arch=c000003e syscall=59 success=yes exit=0 a0=565161b614e0 a1=565161c48700 a2=565161c9e370 a3=8 items=2 ppid=17646 pid=21437 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=7 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene"" type=EXECVE msg=audit(1742755571.152:5150): argc=2 a0=""nc"" a1=""10.10.100.2"" type=CWD msg=audit(1742755571.152:5150): cwd=""/home/irene"" type=PATH msg=audit(1742755571.152:5150): item=0 name=""/bin/nc"" inode=131172 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PATH msg=audit(1742755571.152:5150): item=1 name=""/lib64/ld-linux-x86-64.so.2"" inode=656855 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1742755571.152:5150): proctitle=6E630031302E31302E3130302E32",command,Command executed
host-accesible_6455de9d1a402bfa9bc4952bb819cb5215d3b19e,irene,2025-03-23 18:46:12.467,auditd,0,"type=SYSCALL msg=audit(1742755571.184:5159): arch=c000003e syscall=59 success=yes exit=0 a0=565161b614e0 a1=565161c99c20 a2=565161c9e370 a3=0 items=2 ppid=17646 pid=21442 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=7 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene"" type=EXECVE msg=audit(1742755571.184:5159): argc=3 a0=""nc"" a1=""-p"" a2=""1337"" type=CWD msg=audit(1742755571.184:5159): cwd=""/home/irene"" type=PATH msg=audit(1742755571.184:5159): item=0 name=""/bin/nc"" inode=131172 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PATH msg=audit(1742755571.184:5159): item=1 name=""/lib64/ld-linux-x86-64.so.2"" inode=656855 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1742755571.184:5159): proctitle=6E63002D700031333337",command,Command executed
host-accesible_6455de9d1a402bfa9bc4952bb819cb5215d3b19e,irene,2025-03-23 18:46:12.467,auditd,0,"type=SYSCALL msg=audit(1742755571.180:5158): arch=c000003e syscall=59 success=yes exit=0 a0=565161b614e0 a1=565161c48700 a2=565161c9e370 a3=8 items=2 ppid=17646 pid=21443 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=7 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene"" type=EXECVE msg=audit(1742755571.180:5158): argc=2 a0=""nc"" a1=""10.10.100.2"" type=CWD msg=audit(1742755571.180:5158): cwd=""/home/irene"" type=PATH msg=audit(1742755571.180:5158): item=0 name=""/bin/nc"" inode=131172 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PATH msg=audit(1742755571.180:5158): item=1 name=""/lib64/ld-linux-x86-64.so.2"" inode=656855 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1742755571.180:5158): proctitle=6E630031302E31302E3130302E32",command,Command executed
host-accesible_6455de9d1a402bfa9bc4952bb819cb5215d3b19e,irene,2025-03-23 18:44:27.398,auditd,0,"type=SYSCALL msg=audit(1742755468.028:406): arch=c000003e syscall=59 success=yes exit=0 a0=565161c16750 a1=565161c48700 a2=565161c9e370 a3=8 items=2 ppid=17646 pid=17865 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=7 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene"" type=EXECVE msg=audit(1742755468.028:406): argc=2 a0=""nc"" a1=""10.10.100.2"" type=CWD msg=audit(1742755468.028:406): cwd=""/home/irene"" type=PATH msg=audit(1742755468.028:406): item=0 name=""/bin/nc"" inode=131172 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PATH msg=audit(1742755468.028:406): item=1 name=""/lib64/ld-linux-x86-64.so.2"" inode=656855 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1742755468.028:406): proctitle=6E630031302E31302E3130302E32",command,Command executed
host-accesible_6455de9d1a402bfa9bc4952bb819cb5215d3b19e,irene,2025-03-23 18:46:51.627,auditd,0,"type=SYSCALL msg=audit(1742755611.852:5167): arch=c000003e syscall=59 success=yes exit=0 a0=565161c72e80 a1=565161b4c1c0 a2=565161c9e370 a3=8 items=2 ppid=17646 pid=21453 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=7 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene"" type=EXECVE msg=audit(1742755611.852:5167): argc=3 a0=""nc"" a1=""10.10.100.2"" a2=""80"" type=CWD msg=audit(1742755611.852:5167): cwd=""/home/irene"" type=PATH msg=audit(1742755611.852:5167): item=0 name=""/bin/nc"" inode=131172 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PATH msg=audit(1742755611.852:5167): item=1 name=""/lib64/ld-linux-x86-64.so.2"" inode=656855 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1742755611.852:5167): proctitle=6E630031302E31302E3130302E32003830",command,Command executed
host-accesible_6455de9d1a402bfa9bc4952bb819cb5215d3b19e,irene,2025-03-23 18:47:03.599,auditd,0,"type=SYSCALL msg=audit(1742755623.556:5171): arch=c000003e syscall=59 success=yes exit=0 a0=565161c16750 a1=565161c95d40 a2=565161c9e370 a3=8 items=2 ppid=17646 pid=21456 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=7 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene""",command,Command executed
host-accesible_6455de9d1a402bfa9bc4952bb819cb5215d3b19e,irene,2025-03-23 18:47:03.700,auditd,0,"type=SYSCALL msg=audit(1742755623.560:5172): arch=c000003e syscall=59 success=yes exit=0 a0=565161b9b260 a1=565161c917b0 a2=565161c9e370 a3=0 items=2 ppid=17646 pid=21455 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=7 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene""",command,Command executed
host-accesible_6455de9d1a402bfa9bc4952bb819cb5215d3b19e,irene,2025-03-23 18:49:19.767,auditd,0,"type=SYSCALL msg=audit(1742755758.776:5175): arch=c000003e syscall=59 success=yes exit=0 a0=565161bd5c50 a1=565161c04a50 a2=565161c9e370 a3=8 items=2 ppid=17646 pid=21484 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=7 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene"" type=EXECVE msg=audit(1742755758.776:5175): argc=3 a0=""nc"" a1=""10.10.100.2"" a2=""80"" type=CWD msg=audit(1742755758.776:5175): cwd=""/home/irene"" type=PATH msg=audit(1742755758.776:5175): item=0 name=""/bin/nc"" inode=131172 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PATH msg=audit(1742755758.776:5175): item=1 name=""/lib64/ld-linux-x86-64.so.2"" inode=656855 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1742755758.776:5175): proctitle=6E630031302E31302E3130302E32003830",command,Command executed
host-accesible_6455de9d1a402bfa9bc4952bb819cb5215d3b19e,irene,2025-03-23 18:51:31.969,auditd,0,"type=SYSCALL msg=audit(1742755890.720:5188): arch=c000003e syscall=59 success=yes exit=0 a0=565161b9b260 a1=565161b4d8b0 a2=565161c9e370 a3=0 items=2 ppid=17646 pid=21507 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=7 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene"" type=EXECVE msg=audit(1742755890.720:5188): argc=3 a0=""nc"" a1=""-l"" a2=""1337"" type=CWD msg=audit(1742755890.720:5188): cwd=""/home/irene"" type=PATH msg=audit(1742755890.720:5188): item=0 name=""/bin/nc"" inode=131172 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PATH msg=audit(1742755890.720:5188): item=1 name=""/lib64/ld-linux-x86-64.so.2"" inode=656855 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1742755890.720:5188): proctitle=6E63002D6C0031333337",command,Command executed
host-accesible_6455de9d1a402bfa9bc4952bb819cb5215d3b19e,irene,2025-03-23 18:53:22.088,auditd,0,"type=SYSCALL msg=audit(1742756002.664:5195): arch=c000003e syscall=59 success=yes exit=0 a0=565161b614e0 a1=565161ca06c0 a2=565161c9e370 a3=8 items=2 ppid=17646 pid=21527 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=7 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene""",command,Command executed
host-accesible_6455de9d1a402bfa9bc4952bb819cb5215d3b19e,irene,2025-03-23 18:53:40.118,auditd,0,"type=SYSCALL msg=audit(1742756019.336:5199): arch=c000003e syscall=59 success=yes exit=0 a0=565161c2c400 a1=565161b4c1c0 a2=565161c9e370 a3=8 items=2 ppid=17646 pid=21532 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=7 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene""",command,Command executed
host-accesible_0fadae94fa26f66cccb38ec88d4492e2d8f612c6,irene,2025-03-23 18:55:04.326,auditd,0,"type=SYSCALL msg=audit(1742756103.740:501): arch=c000003e syscall=59 success=yes exit=0 a0=55de173ca320 a1=55de172c2e30 a2=55de173c9370 a3=0 items=2 ppid=15715 pid=16142 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=8 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene"" type=EXECVE msg=audit(1742756103.740:501): argc=3 a0=""nc"" a1=""-l"" a2=""1337"" type=CWD msg=audit(1742756103.740:501): cwd=""/home/irene"" type=PATH msg=audit(1742756103.740:501): item=0 name=""/bin/nc"" inode=131172 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PATH msg=audit(1742756103.740:501): item=1 name=""/lib64/ld-linux-x86-64.so.2"" inode=656855 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1742756103.740:501): proctitle=6E63002D6C0031333337",command,Command executed
host-accesible_0fadae94fa26f66cccb38ec88d4492e2d8f612c6,irene,2025-03-23 18:55:40.413,auditd,0,"type=SYSCALL msg=audit(1742756140.708:511): arch=c000003e syscall=59 success=yes exit=0 a0=55de173c05b0 a1=55de172e3510 a2=55de173c9370 a3=8 items=2 ppid=15715 pid=16156 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=8 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene"" type=EXECVE msg=audit(1742756140.708:511): argc=3 a0=""nc"" a1=""10.10.15.2"" a2=""80"" type=CWD msg=audit(1742756140.708:511): cwd=""/home/irene"" type=PATH msg=audit(1742756140.708:511): item=0 name=""/bin/nc"" inode=131172 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PATH msg=audit(1742756140.708:511): item=1 name=""/lib64/ld-linux-x86-64.so.2"" inode=656855 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1742756140.708:511): proctitle=6E630031302E31302E31352E32003830",command,Command executed
host-accesible_0fadae94fa26f66cccb38ec88d4492e2d8f612c6,irene,2025-03-23 18:56:24.539,auditd,0,"type=SYSCALL msg=audit(1742756183.832:517): arch=c000003e syscall=59 success=yes exit=0 a0=55de1727ae80 a1=55de17277440 a2=55de173c9370 a3=0 items=2 ppid=15715 pid=16162 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=8 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene"" type=EXECVE msg=audit(1742756183.832:517): argc=3 a0=""nc"" a1=""-l"" a2=""1337"" type=CWD msg=audit(1742756183.832:517): cwd=""/home/irene"" type=PATH msg=audit(1742756183.832:517): item=0 name=""/bin/nc"" inode=131172 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PATH msg=audit(1742756183.832:517): item=1 name=""/lib64/ld-linux-x86-64.so.2"" inode=656855 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1742756183.832:517): proctitle=6E63002D6C0031333337",command,Command executed
host-accesible_6455de9d1a402bfa9bc4952bb819cb5215d3b19e,irene,2025-03-23 19:01:28.750,auditd,1,"type=SYSCALL msg=audit(1742756489.212:5239): arch=c000003e syscall=59 success=yes exit=0 a0=564b1e280a78 a1=564b1e280a40 a2=564b1e280a60 a3=564b1e280010 items=2 ppid=21637 pid=21639 auid=1003 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=10 comm=""head"" exe=""/usr/bin/head"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root"" type=EXECVE msg=audit(1742756489.212:5239): argc=3 a0=""head"" a1=""-n"" a2=""10"" type=CWD msg=audit(1742756489.212:5239): cwd=""/"" type=PATH msg=audit(1742756489.212:5239): item=0 name=""/usr/bin/head"" inode=610 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PATH msg=audit(1742756489.212:5239): item=1 name=""/lib64/ld-linux-x86-64.so.2"" inode=656855 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1742756489.212:5239): proctitle=68656164002D6E003130",command,Command executed
host-accesible_0fadae94fa26f66cccb38ec88d4492e2d8f612c6,irene,2025-03-23 19:09:32.486,auditd,0,"type=SYSCALL msg=audit(1742756971.520:562): arch=c000003e syscall=59 success=yes exit=0 a0=55de17300c50 a1=55de173d6a20 a2=55de173c9370 a3=8 items=2 ppid=15715 pid=16304 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=8 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene"" type=EXECVE msg=audit(1742756971.520:562): argc=3 a0=""nc"" a1=""10.10.15.2"" a2=""80"" type=CWD msg=audit(1742756971.520:562): cwd=""/home/irene"" type=PATH msg=audit(1742756971.520:562): item=0 name=""/bin/nc"" inode=131172 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PATH msg=audit(1742756971.520:562): item=1 name=""/lib64/ld-linux-x86-64.so.2"" inode=656855 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1742756971.520:562): proctitle=6E630031302E31302E31352E32003830",command,Command executed
host-accesible_0fadae94fa26f66cccb38ec88d4492e2d8f612c6,irene,2025-03-23 19:09:32.491,auditd,0,"type=SYSCALL msg=audit(1742756971.528:563): arch=c000003e syscall=59 success=yes exit=0 a0=55de17286c30 a1=55de173bfb60 a2=55de173c9370 a3=0 items=2 ppid=15715 pid=16303 auid=1003 uid=1003 gid=1003 euid=1003 suid=1003 fsuid=1003 egid=1003 sgid=1003 fsgid=1003 tty=pts0 ses=8 comm=""nc"" exe=""/bin/nc.openbsd"" key=""audit-wazuh-c"" ARCH=x86_64 SYSCALL=execve AUID=""irene"" UID=""irene"" GID=""irene"" EUID=""irene"" SUID=""irene"" FSUID=""irene"" EGID=""irene"" SGID=""irene"" FSGID=""irene"" type=EXECVE msg=audit(1742756971.528:563): argc=3 a0=""nc"" a1=""-l"" a2=""1337"" type=CWD msg=audit(1742756971.528:563): cwd=""/home/irene"" type=PATH msg=audit(1742756971.528:563): item=0 name=""/bin/nc"" inode=131172 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PATH msg=audit(1742756971.528:563): item=1 name=""/lib64/ld-linux-x86-64.so.2"" inode=656855 dev=fd:00 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0000000000000000 cap_fi=0000000000000000 cap_fe=0 cap_fver=0 OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1742756971.528:563): proctitle=6E63002D6C0031333337",command,Command executed
